,pc1
0,28.412049483677695
1,-5.927913807985167
2,0.5713317364537345
3,-51.60191409243814
4,18.9134435525655
5,-4.372591589191285
6,23.367283001226763
7,-2.696966212462091
8,13.223145290910283
9,19.624731506729088
10,-18.611106917496638
11,40.99301462106315
12,22.847996825072023
13,-0.9194693120354867
14,-18.404581575361096
15,10.347855031169887
16,-8.971776754613327
17,-50.63750737398283
18,10.07549515858673
19,-26.232339101132546
20,-9.824573646237196
21,4.270032953406829
22,21.1813999222978
23,-1.5732282235333186
24,5.83455882606167
25,7.6581623595586485
26,-8.35367228129236
27,3.101826767233712
28,-24.733932192457477
29,14.20871099259581
30,2.2838569352949123
31,-3.310223545383917
32,5.126835259869122
33,-0.11834421604501075
34,22.989814292207864
35,-27.03664411717753
36,-25.80113178354732
37,4.6799696443265715
38,27.509492007877718
39,-18.09255033213929
