,pc1,target,phase_label
0,9.735219031365084,63.801,1
1,31.350922310312157,63.898,1
2,32.897461151661346,57.754,1
3,16.350301634486893,61.158,1
4,-21.695606084731,99.994,1
5,16.149176590660407,40.513,1
6,6.688834594199535,45.022,1
7,8.750250829474947,78.078,1
8,-18.18101277754587,142.156,1
9,7.038532664703961,86.35,1
10,12.810571930417074,73.461,1
11,-8.458931722153267,50.89,1
12,6.993849776310459,75.825,1
13,-2.8587870466848586,32.104,1
14,-9.459728958052697,51.992,1
15,-43.86787696506569,135.773,1
16,8.725972479872283,126.017,1
17,-22.53864565068242,74.252,1
18,27.990857769533683,19.912,1
19,-58.42181813655828,122.767,1
0,-5.669855314198966,73.573,2
1,10.160774683212876,83.43,2
2,3.161524580222866,100.249,2
3,24.20148817207983,125.43,2
4,-9.895845632972117,47.004,2
5,9.083962980145266,71.359,2
6,-29.88401057931182,44.356,2
7,-12.158390752810329,59.721,2
8,-4.473985980274709,142.547,2
9,24.653590866862803,112.219,2
10,0.7270077779910822,77.391,2
11,22.913302251548927,93.864,2
12,-5.183060350839438,90.195,2
13,-43.44202322660963,54.078,2
14,-7.060405472422991,99.225,2
15,10.328224045225951,98.371,2
16,10.915738615779048,89.714,2
17,-3.674394059189819,54.183,2
18,12.736879014676195,89.451,2
19,-7.4392238779240065,84.951,2
