,pc1,target,phase_label
0,25.709702481171867,133.083,1
1,-14.731129089685563,72.01,1
2,-5.980901924970166,62.897,1
3,-10.29091565587785,66.121,1
4,4.9801906676673955,80.055,1
5,15.168216532648957,101.191,1
6,5.856086189656192,22.462,1
7,-12.487119934996025,28.956,1
8,26.436680181020808,87.335,1
9,-8.620932221809094,60.097,1
10,2.602026401640937,86.263,1
11,-9.597994993928339,40.985,1
12,-10.247393445084642,63.245,1
13,26.88248093448583,110.582,1
14,-13.456293890325577,55.879,1
15,-4.464522875635204,20.289,1
16,-3.8668948085562453,29.574,1
17,-11.599993924421169,34.11,1
18,-11.098927657330218,58.125,1
19,8.806893610137214,81.364,1
0,10.561924916707751,70.785,2
1,-0.26917908004259083,81.02,2
2,0.6433869831710107,77.728,2
3,17.318003928743515,114.519,2
4,-31.729660533014655,25.981,2
5,-9.682954629264744,29.05,2
6,15.52435207875706,89.11,2
7,2.561163919824104,13.215,2
8,7.701485947129924,94.185,2
9,-6.259889653816832,94.794,2
10,-9.467484183327338,89.451,2
11,-5.900416924561702,22.165,2
12,1.2248701320639537,47.676,2
13,-2.7372262684122015,63.614,2
14,-1.733068481741356,65.31,2
15,5.040218161350732,56.222,2
16,-8.43760217304915,46.14,2
17,-7.617376048169333,61.79,2
18,1.7270142656081036,69.496,2
19,21.53345909650563,101.839,2
