,years,data,hindcast
0,1982,35.431,53.56079927629936
1,1984,21.79,51.55065652802096
2,1985,78.559,52.305225929924795
3,1986,64.688,54.392372025371415
4,1989,78.439,53.27637990114251
5,1996,11.86,52.9658034118823
6,1997,28.147,55.413755118431695
7,1999,65.297,51.06237977305126
8,2000,76.353,53.22287161117046
9,2001,95.436,53.7677572257537
10,2002,60.53,55.84081238423184
11,2004,45.281,54.112218487978694
12,2006,51.755,54.674511252589866
13,2008,37.054,54.703216658031764
14,2009,23.97,52.14192768181927
15,2011,17.259,51.34116030315803
16,2012,93.777,53.1162542986552
17,2014,52.13,54.367671045500245
18,2017,30.591,55.44893396180493
19,2018,102.506,53.58829312518177
20,1980,41.59,47.35932988746391
21,1981,35.788,48.52510281853132
22,1983,105.42,113.24116408350815
23,1987,33.606,55.311896229906615
24,1988,27.742,28.191958301907025
25,1990,64.463,43.10644619129155
26,1991,46.967,45.01846793893712
27,1992,57.617,66.16958348424683
28,1993,50.114,59.53864776598666
29,1994,85.773,40.21473481934574
30,1995,42.515,48.00152678723921
31,1998,131.575,99.76989291763509
32,2003,51.564,43.77476905965924
33,2005,77.407,49.388123789172006
34,2007,1.605,31.248118031787968
35,2010,27.16,62.11205012679758
36,2013,31.149,20.464842532566337
37,2015,27.186,36.87204435455105
38,2016,67.439,69.84382602106714
39,2019,32.685,31.212474858399467
