,pc1
0,0.0732604557324489
1,-8.048485141563347
2,-4.999736129576371
3,3.4331324446205245
4,-1.075902612385069
5,-2.3307504267669445
6,7.559910827060932
7,-10.021310001058257
8,-1.2920965711830303
9,0.9094497344519119
10,9.285385533410055
11,2.3012049927841325
12,4.573082842893684
13,4.689063660905748
14,-5.659523514692703
15,-8.8949300238424
16,-1.7228712956437393
17,3.3333310376361664
18,7.702046810452771
19,0.18434612181494323
20,-14.998194071451227
21,-11.204583288463796
22,199.39178698623218
23,10.880723361886314
24,-77.37187387710323
25,-28.837754948729703
26,-22.61573166625976
27,46.21336692280308
28,24.63524602832028
29,-38.247844297653344
30,-12.908383080936996
31,155.55412512818003
32,-26.662925895497786
33,-8.396175602098113
34,-67.42664338080701
35,33.00950715994459
36,-102.5171392394775
37,-49.125491439299914
38,58.16993731102611
39,-67.54263194367637
