,pc1,target,phase_label
0,-22.240444751351642,289.6,1
1,-10.26607723049105,290.615,1
2,-23.17578435665331,288.736,1
3,-25.57545046914376,289.369,1
4,-14.658503200723349,290.066,1
5,-10.90083339449403,292.137,1
6,-17.75590005586259,290.269,1
7,-41.06383558556883,289.453,1
8,-17.125492051130088,290.354,1
9,-5.509727946700028,290.298,1
10,-2.876517347521209,291.262,1
11,-17.391404066378804,289.426,1
12,-15.59913110998548,290.037,1
13,-21.63093274534788,290.27,1
14,-38.88294306729645,289.717,1
15,-28.988214696747594,289.628,1
16,-8.42656645851889,290.902,1
17,-22.843336138507894,290.919,1
18,-24.48423626936859,290.324,1
19,-3.281700682864584,291.362,1
0,-55.45313396699522,289.857,2
1,-36.357871043867306,290.118,2
2,-63.72099794027359,290.769,2
3,-73.78891444013831,288.362,2
4,-67.07799887320311,288.999,2
5,-58.31089632235529,291.142,2
6,-50.381272993125265,290.621,2
7,-64.00820327734448,290.536,2
8,-74.10965844192593,288.381,2
9,-60.593441148495174,290.51,2
10,-38.782675813093825,293.223,2
11,-63.959191830531246,291.529,2
12,-32.947243561041056,291.843,2
13,-55.05887621259563,291.539,2
14,-61.19918675221254,289.14,2
15,-30.920819533702428,291.493,2
16,-38.80188324513602,291.173,2
17,-55.2849316701737,289.208,2
18,-48.491880793986596,291.252,2
19,-36.25160697167507,291.474,2
