,years,data,hindcast
0,1981,282.369,283.2055741993376
1,1983,284.197,284.1423377720902
2,1984,284.946,285.0054043886779
3,1985,283.884,283.33237901198055
4,1988,284.252,285.31706316022627
5,1989,285.643,285.47739184761406
6,1995,286.166,285.04089004695305
7,1996,284.354,284.9768104362292
8,1998,283.242,283.64785755437765
9,1999,284.089,284.3298836116725
10,2000,284.65,284.77034604212554
11,2005,286.611,284.48207829389054
12,2007,283.55,284.7482657907271
13,2008,283.493,284.01933617694914
14,2010,284.007,284.69138841496556
15,2011,284.836,284.6116395234094
16,2012,283.751,283.77754284491135
17,2013,285.349,284.94559572304956
18,2016,283.35,284.4142755073892
19,2017,286.493,284.295939653426
20,1980,282.943,282.9211642599782
21,1982,284.418,283.96213826386276
22,1986,284.738,283.1972744060878
23,1987,284.108,284.30708782402024
24,1990,285.161,284.104210761821
25,1991,283.647,284.1736698667291
26,1992,281.561,282.2670006443601
27,1993,282.413,281.8235710498775
28,1994,282.913,284.1211018604864
29,1997,283.261,282.4979104529018
30,2001,287.358,287.831472109701
31,2002,283.045,284.0281127034783
32,2003,281.324,282.6616927944083
33,2004,284.575,284.62215287976267
34,2006,286.908,286.51126183871486
35,2009,284.115,284.40179234705533
36,2014,286.638,285.7315712928885
37,2015,283.443,283.61422953966024
38,2018,285.394,285.04880470387207
39,2019,284.784,284.920780400333
