,pc1,target,phase_label
0,10.204848047974696,287.384,1
1,4.294781104321181,286.963,1
2,10.536728425819875,286.033,1
3,7.839506285938318,286.165,1
4,13.6426541358624,286.231,1
5,0.565435197229199,287.197,1
6,0.20267367426433458,288.071,1
7,-0.9695391023340943,287.653,1
8,11.70548314396966,285.445,1
9,5.494158340357497,288.312,1
10,4.234031220124433,287.092,1
11,0.8304780286122286,287.712,1
12,-4.552505922714908,288.371,1
13,-2.2100392096027868,288.265,1
14,-7.6472875365056225,288.751,1
15,-10.181626203359281,288.57,1
16,-6.771707502042142,288.613,1
17,-10.381297205274873,287.47,1
18,-17.410151259486742,289.498,1
19,-9.426916983179282,290.286,1
0,-0.5292687671521661,288.824,2
1,-1.2329300002928965,288.432,2
2,-5.47209721770628,288.436,2
3,0.9501002935597515,289.512,2
4,-6.642649560876353,287.733,2
5,4.029570862082723,288.236,2
6,-6.7386124833298835,287.621,2
7,-0.9400347888303796,288.429,2
8,-2.199233619900114,287.617,2
9,-0.34718133991374994,289.009,2
10,4.0325973922164975,290.192,2
11,8.61252257453814,288.992,2
12,0.8940827786380655,288.786,2
13,1.786833311350375,289.67,2
14,-4.389146332358104,288.158,2
15,-2.8567725061120948,287.481,2
16,0.023505204467016077,288.605,2
17,-3.3978206037972694,288.026,2
18,6.852377400862654,289.06,2
19,7.564154869455678,290.512,2
