,years,data,hindcast
0,1980,288.542,287.77377681526985
1,1981,288.252,287.16442753858246
2,1983,287.357,287.1201070877033
3,1984,286.735,285.79018119350604
4,1986,284.947,285.92424600737843
5,1987,287.798,287.89215942556984
6,1989,288.678,287.8791765665816
7,1990,286.559,287.59605043705653
8,1991,288.298,288.03177620109966
9,1993,286.379,286.20001782997304
10,1995,287.466,288.8158443675848
11,1996,286.063,286.5784699849749
12,1999,290.397,289.28157197158725
13,2000,288.952,288.6401671508477
14,2002,288.122,288.1185850149106
15,2003,287.965,288.87290287861674
16,2004,288.368,289.18835587246843
17,2006,290.885,289.11599633877535
18,2007,287.305,287.8109715284207
19,2008,286.909,288.18221578909345
20,1982,288.852,286.97301085977176
21,1985,287.425,287.25056945763134
22,1988,287.103,287.2875959166865
23,1992,287.579,287.225906384557
24,1994,286.749,287.132366455239
25,1997,287.549,287.49958000159836
26,1998,288.047,287.5145723831116
27,2001,286.703,287.34760838660713
28,2005,289.039,288.4787401324939
29,2009,288.244,288.09966904659564
30,2010,286.854,287.33926170553514
31,2011,288.688,288.20433086302734
32,2012,287.323,287.8391635551467
33,2013,287.608,288.69636231711326
34,2014,289.191,288.7556723363646
35,2015,286.663,287.71032877793556
36,2016,290.729,289.19100021930956
37,2017,287.154,288.4597695835684
38,2018,288.213,288.4558065138692
39,2019,287.939,288.19068510383886
