,years,data,hindcast
0,1981,280.548,279.9359266115317
1,1983,280.043,277.8614470148403
2,1985,276.482,276.9154382823621
3,1988,279.768,280.3232869370995
4,1989,279.225,279.50939827036274
5,1990,279.704,280.2797559909152
6,1991,279.096,279.5539488061726
7,1992,281.242,279.6879762438808
8,1993,275.969,278.0751204457881
9,1994,283.18,281.3077376121665
10,1997,279.988,279.9902411995864
11,1999,280.361,280.0332174452675
12,2003,281.185,280.31672841228
13,2004,280.022,280.92156990963
14,2007,280.527,280.05172918005184
15,2008,280.383,281.267999786329
16,2010,279.101,280.14978007312334
17,2011,280.865,281.25218121050574
18,2012,280.219,280.69908212015986
19,2018,280.069,279.84443444794647
20,1980,278.43,280.2192204126136
21,1982,281.542,282.4283613686936
22,1984,281.547,279.86977297632643
23,1986,281.399,281.28906566405715
24,1987,280.287,281.70866082018966
25,1995,280.449,279.7117847170651
26,1996,279.45,280.0219058474463
27,1998,277.399,279.1570336818829
28,2000,281.026,280.00642215167846
29,2001,281.038,280.19189345054366
30,2002,281.246,281.5944056552543
31,2005,280.714,280.38356584039826
32,2006,282.748,281.62814644793207
33,2009,282.63,281.2625023602596
34,2013,280.357,280.40587460589524
35,2014,281.428,281.18195897692686
36,2015,283.104,282.59363013071777
37,2016,279.21,280.0178662194395
38,2017,280.834,280.02007614964674
39,2019,279.808,280.9538525230333
