,years,data,hindcast
0,1984,284.946,285.2900056323617
1,1985,283.884,284.23826434255295
2,1986,284.738,283.18572749963056
3,1989,285.643,285.0711294033906
4,1990,285.161,284.55856396387037
5,1992,281.561,283.14567023448427
6,1993,282.413,282.94497292415326
7,1994,282.913,283.1978035468513
8,1995,286.166,284.99478760777384
9,1996,284.354,284.89802498177664
10,1997,283.261,282.5733162382113
11,2000,284.65,285.25907837552836
12,2001,287.358,285.6491417574837
13,2002,283.045,284.05752331136085
14,2004,284.575,283.9063222777993
15,2007,283.55,285.21893224381256
16,2008,283.493,284.4274923971758
17,2013,285.349,285.3495401690236
18,2015,283.443,282.79344250518204
19,2018,285.394,285.1372605875786
20,1980,282.943,282.8575859764942
21,1981,282.369,283.2562048170104
22,1982,284.418,284.83608933681705
23,1983,284.197,283.1633569535448
24,1987,284.108,283.26348879929225
25,1988,284.252,283.1213353852383
26,1991,283.647,283.0411967199827
27,1998,283.242,284.0590243107427
28,1999,284.089,284.171986399623
29,2003,281.324,283.87188920635384
30,2005,286.611,285.48306455564796
31,2006,286.908,285.0417363552401
32,2009,284.115,284.45691136828066
33,2010,284.007,285.0139079779438
34,2011,284.836,284.82422210460174
35,2012,283.751,284.94781125411964
36,2014,286.638,285.03731482672487
37,2016,283.35,284.97013402031337
38,2017,286.493,285.7482398242413
39,2019,284.784,284.916499807787
