,pc1,target,phase_label
0,-1.701109782498035,277.741,1
1,0.0035896462301591957,280.661,1
2,-2.7989820363391624,278.275,1
3,2.178649692176403,278.441,1
4,-7.55083579932201,277.094,1
5,-1.7592994026936482,276.81,1
6,-6.740038126666437,276.741,1
7,2.4259811558607938,278.119,1
8,2.341224823714911,279.73,1
9,-2.319056781166156,278.68,1
10,-8.156435408041004,275.896,1
11,5.5288695887457715,280.02,1
12,1.9018718415398512,277.81,1
13,1.7497147803177038,280.079,1
14,3.528783599232647,279.075,1
15,0.8909723941332519,276.791,1
16,1.579691619722965,279.105,1
17,2.2694597910668586,280.59,1
18,-0.729499232783544,277.252,1
19,7.3562835886980755,280.759,1
0,4.7022492140867245,275.184,2
1,-2.361495296074017,280.927,2
2,-3.239819292383202,281.101,2
3,1.938452599499673,280.961,2
4,2.6398041332455677,280.139,2
5,-0.5135636613181149,278.521,2
6,0.9119888569874093,280.407,2
7,-1.3215966414256517,280.334,2
8,-0.7917276187082154,279.747,2
9,-1.652231883551263,280.187,2
10,-0.8912244858145028,278.873,2
11,-2.79507217237569,280.952,2
12,-1.3686666382981807,278.889,2
13,3.102134121599118,278.939,2
14,2.0491752742840785,278.865,2
15,3.0929377701888856,275.297,2
16,-1.0767635010988963,281.119,2
17,0.18578906195395992,279.082,2
18,-1.19020412702543,278.416,2
19,-1.4201232698844888,281.223,2
