,years,data,hindcast
0,1983,291.918,290.4506707813766
1,1984,288.322,288.0571780512467
2,1988,288.818,289.8967551208121
3,1989,290.432,289.5575418139458
4,1991,291.061,291.5526278528461
5,1992,290.83,291.1155445781136
6,1993,288.967,289.83081805992026
7,1995,292.216,291.42595741830854
8,1996,288.974,290.0045456258407
9,1997,290.031,290.8050728563142
10,1998,289.0,290.1526577842543
11,1999,291.331,289.18102096534477
12,2001,291.095,290.94696240915346
13,2005,290.191,291.29303056959765
14,2006,294.316,291.471194210335
15,2009,290.627,291.6657920930398
16,2011,288.608,289.5712256854054
17,2012,289.833,290.057288845947
18,2014,292.264,292.5205483259434
19,2018,292.908,292.1855669522549
20,1980,288.333,289.3108123293116
21,1981,289.055,289.07288163288473
22,1982,291.04,290.9059986247014
23,1985,289.643,289.3326436083893
24,1986,289.446,289.41731132101427
25,1987,289.333,289.48968131437556
26,1990,289.347,289.30868556859986
27,1994,293.292,290.7545227356525
28,2000,288.202,289.2450159514649
29,2002,290.124,290.55409855228277
30,2003,291.463,290.85326557918376
31,2004,289.528,290.2341107287635
32,2007,289.656,290.37436711530034
33,2008,290.638,289.29609973000424
34,2010,291.947,291.62881647894415
35,2013,291.4,290.49144310668606
36,2015,290.835,291.320282966736
37,2016,290.913,291.48388519088786
38,2017,290.707,291.2916790388066
39,2019,291.269,291.80539842601166
