,pc1,target,phase_label
0,2.2089034478839604,93.396,1
1,1.8340381661296241,43.574,1
2,-12.031290604071117,127.765,1
3,5.459071286511045,62.145,1
4,10.85613739300763,24.55,1
5,5.239538558242343,62.735,1
6,0.2396884582262372,79.516,1
7,6.66084880654758,16.128,1
8,10.413768289899117,8.558,1
9,-41.112386148275455,88.083,1
10,4.979749665621643,85.522,1
11,9.526544683220912,67.263,1
12,-6.689777521493045,73.574,1
13,-3.308050676279066,107.224,1
14,8.764407746547564,18.287,1
15,-13.593502851252593,116.525,1
16,0.9196533509341415,59.608,1
17,-4.406579183614768,49.822,1
18,13.442242097497694,71.904,1
19,0.5966557969083452,56.091,1
