,years,data,hindcast
0,1980,107.769,110.20264560694493
1,1981,150.743,112.73172480986409
2,1986,94.807,93.06439363339457
3,1987,102.308,103.760386103323
4,1988,79.42,89.02178846894896
5,1993,80.441,106.33282810308893
6,1998,178.649,131.56834297618397
7,2000,130.409,105.89510443577055
8,2001,73.237,101.48637165025997
9,2006,104.882,107.78219394640239
10,2008,92.717,103.62829976724991
11,2009,74.388,83.21642225443902
12,2010,76.197,110.35953864564199
13,2011,69.306,102.6930966666894
14,2012,131.109,128.29082271298026
15,2014,79.961,68.12483053899935
16,2015,34.891,38.824841939989014
17,2016,57.946,76.20078873241654
18,2017,63.675,66.3577736475716
19,2019,119.963,63.27580535984161
20,1982,104.269,102.59623206138798
21,1983,59.157,89.87070615851796
22,1984,95.183,50.10269670563929
23,1985,36.531,67.52516838363647
24,1989,78.906,68.89128356669822
25,1990,70.054,82.00190979569376
26,1991,48.361,60.15767849033762
27,1992,99.88,98.06977673348287
28,1994,97.19,89.88253074167685
29,1995,18.716,47.563769708977766
30,1996,73.76,68.34163170462229
31,1997,81.025,78.2767047436294
32,1999,65.748,50.36176042883393
33,2002,87.438,69.71712347772014
34,2003,74.576,49.89347125485686
35,2004,55.873,67.99280690664658
36,2005,58.746,76.66147211867408
37,2007,38.236,54.73394153227602
38,2013,135.237,89.60356496896183
39,2018,34.768,51.409770517730365
