,pc1,target,phase_label
0,144.1056365041247,67.597,1
1,2.1287709570632423,88.868,1
2,-302.13204287431046,31.294,1
3,-319.7405106268668,27.303,1
4,145.4235209891611,85.939,1
5,-141.68090021122254,87.189,1
6,-130.6401421158776,72.625,1
7,-113.52237948135483,58.181,1
8,-29.03468549764296,22.764,1
9,47.700537041738066,128.278,1
10,-77.23442509115455,65.7,1
11,-94.97886075374623,22.497,1
12,-5.425896298097946,98.744,1
13,-5.98009809387203,54.355,1
14,313.6283884975034,153.639,1
15,105.13165415746569,101.65,1
16,120.767660255089,52.895,1
17,-120.57551673683017,46.274,1
18,156.31853779529905,128.736,1
19,305.73727722583016,126.343,1
0,345.96848537188976,37.258,2
1,8.862079541262867,104.175,2
2,203.41121359421513,43.995,2
3,-37.001825336088096,89.989,2
4,154.18303523415867,67.593,2
5,52.72072589984006,99.367,2
6,19.0366324375452,51.303,2
7,-45.53324712773296,107.73,2
8,-225.61748705255323,146.934,2
9,80.33725493704647,22.521,2
10,-34.75073914034423,192.569,2
11,-23.156440226199987,114.817,2
12,-119.8231365223901,146.264,2
13,3.91969739643837,90.667,2
14,146.4337169091453,40.892,2
15,-173.5497735457441,123.29,2
16,-21.976890906770688,57.581,2
17,-115.91928528272211,75.391,2
18,-61.50991397426207,94.606,2
19,-156.03842331519655,76.337,2
