,pc1,target,phase_label
0,-53.2245542101577,107.769,1
1,397.1821011978974,150.743,1
2,-62.291555716362566,95.183,1
3,-381.4046301694247,36.531,1
4,184.01041936616642,94.807,1
5,145.8823976530392,102.308,1
6,39.365162873161694,78.906,1
7,-359.94202502712716,70.054,1
8,-324.386927856834,48.361,1
9,-25.575757368150526,80.441,1
10,297.0315317521614,97.19,1
11,-391.465687700158,18.716,1
12,343.8355076155112,73.76,1
13,-51.02322117799151,81.025,1
14,217.83384983099893,130.409,1
15,-38.39012348857954,87.438,1
16,-9.484363404742728,55.873,1
17,-366.90555685324057,38.236,1
18,178.91034344801804,92.717,1
19,260.04360976803787,135.237,1
0,144.57373206476697,104.269,2
1,30.161310651076185,59.157,2
2,189.80430041830866,79.42,2
3,1.3538161164503044,99.88,2
4,192.96873176069192,178.649,2
5,5.186321496060616,65.748,2
6,3.0316196456226563,73.237,2
7,-102.63049159174031,74.576,2
8,-77.97831091401777,58.746,2
9,149.41325282980165,104.882,2
10,-35.70191145536989,74.388,2
11,64.94015658860724,76.197,2
12,39.51801109155234,69.306,2
13,86.19357308137437,131.109,2
14,-18.223919007491364,79.961,2
15,-227.9958902224542,34.891,2
16,-183.3840965843139,57.946,2
17,-63.63277735267043,63.675,2
18,-243.80092981243197,34.768,2
19,46.203655230383404,119.963,2
