,years,data,hindcast
0,1982,35.431,56.98103996064789
1,1983,105.42,72.09961337596548
2,1984,21.79,14.73543520574615
3,1985,78.559,58.25684687365068
4,1986,64.688,42.671284589296135
5,1987,33.606,49.77691863196413
6,1988,27.742,32.21715467586913
7,1989,78.439,51.49011510684082
8,1992,57.617,51.375276779048676
9,1993,50.114,65.95821106376569
10,1995,42.515,50.69259604335928
11,1996,11.86,34.03779180972799
12,1999,65.297,54.145902372306
13,2000,76.353,74.22888759653533
14,2005,77.407,71.26055690243251
15,2006,51.755,70.74031230628559
16,2009,23.97,44.849543309069354
17,2011,17.259,76.91105339230143
18,2012,93.777,75.40331715469671
19,2018,102.506,68.27314285049138
20,1980,41.59,28.331736222503256
21,1981,35.788,58.10181492684825
22,1990,64.463,60.59532535654714
23,1991,46.967,53.276891318356824
24,1994,85.773,48.17170864873443
25,1997,28.147,42.415249740311445
26,1998,131.575,92.63859481882014
27,2001,95.436,37.11219979990822
28,2002,60.53,69.26208833589484
29,2003,51.564,39.88823792383771
30,2004,45.281,60.30771139663951
31,2007,1.605,16.463847697949348
32,2008,37.054,60.96147976333765
33,2010,27.16,39.43420272929192
34,2013,31.149,34.31686991155563
35,2014,52.13,41.837353843940846
36,2015,27.186,33.369094071368934
37,2016,67.439,83.89875835018225
38,2017,30.591,42.367934499642345
39,2019,32.685,51.36190064432947
