,years,data,hindcast
0,1980,70.785,49.18036624195347
1,1981,133.083,102.60960586012715
2,1982,72.01,55.33745692687163
3,1983,81.02,79.76969664693759
4,1984,62.897,78.72664883209706
5,1986,80.055,54.623801619175
6,1988,114.519,83.65726851383533
7,1991,29.05,62.924144794126676
8,1994,94.185,65.24374022450056
9,2003,22.165,51.65177981081133
10,2005,63.614,90.16174195618126
11,2007,65.31,33.97779925309757
12,2009,55.879,58.10739686962983
13,2010,56.222,42.24186306653351
14,2011,20.289,38.02296585012752
15,2012,29.574,63.88548880354126
16,2013,46.14,60.844178925414106
17,2014,34.11,56.62928441520148
18,2017,58.125,58.624082981492386
19,2018,81.364,84.17668840834526
