,pc1,target,phase_label
0,48.917329184764114,42.983,1
1,-7.384918533691634,18.836,1
2,35.429901001606154,42.887,1
3,-21.597516683815005,61.249,1
4,-77.74168659986188,59.844,1
5,25.878987633419307,32.844,1
6,36.621160472608466,24.723,1
7,-20.1347172101885,36.5,1
8,26.04332713896031,78.175,1
9,-54.3345667858311,56.135,1
10,-81.42832557025268,98.677,1
11,-40.11057007146573,111.308,1
12,57.794983608399136,23.337,1
13,30.92722936399458,64.951,1
14,56.98314832993255,50.053,1
15,-43.020715551098775,88.808,1
16,7.032025053484363,54.225,1
17,34.84178181141722,54.846,1
18,4.068669272394979,72.694,1
19,-18.784864112757845,53.845,1
0,-1.4024641511508755,60.543,2
1,-17.041362745373966,9.737,2
2,-29.341462234470836,5.396,2
3,-5.551422012256284,35.931,2
4,6.496009820694412,87.706,2
5,0.4929812617698518,96.374,2
6,1.6384659603179212,29.076,2
7,19.44985073762895,60.069,2
8,9.211118796470075,84.606,2
9,-5.1235736442389275,20.72,2
10,7.096915075478062,83.66,2
11,23.73229900023594,57.903,2
12,6.434414003447784,39.917,2
13,-12.018481986886329,62.017,2
14,10.881829753893996,91.629,2
15,-8.417159588309941,25.182,2
16,-12.838096066331714,42.502,2
17,5.9596381091835315,81.808,2
18,-0.41715868142034185,67.993,2
19,0.7577386447645145,28.985,2
