,pc1
0,48.917329184764114
1,-7.384918533691634
2,35.429901001606154
3,-21.597516683815005
4,-77.74168659986188
5,25.878987633419307
6,36.621160472608466
7,-20.1347172101885
8,26.04332713896031
9,-54.3345667858311
10,-81.42832557025268
11,-40.11057007146573
12,57.794983608399136
13,30.92722936399458
14,56.98314832993255
15,-43.020715551098775
16,7.032025053484363
17,34.84178181141722
18,4.068669272394979
19,-18.784864112757845
20,-1.4024641511508755
21,-17.041362745373966
22,-29.341462234470836
23,-5.551422012256284
24,6.496009820694412
25,0.4929812617698518
26,1.6384659603179212
27,19.44985073762895
28,9.211118796470075
29,-5.1235736442389275
30,7.096915075478062
31,23.73229900023594
32,6.434414003447784
33,-12.018481986886329
34,10.881829753893996
35,-8.417159588309941
36,-12.838096066331714
37,5.9596381091835315
38,-0.41715868142034185
39,0.7577386447645145
