,pc1
0,6.718449025973665
1,2.5950811803377007
2,25.941863937767327
3,7.636558493076195
4,-12.366901789994591
5,6.806027257567414
6,2.5241972062841205
7,-3.201687896355936
8,-17.212224280602275
9,-6.12670103296596
10,-0.772589049479627
11,9.505970802530989
12,-14.715065067789885
13,10.29568105122637
14,-32.36867719128192
15,-20.850151972655564
16,8.73383306574698
17,14.923889781795106
18,4.300186963028111
19,7.632621566245987
20,-22.43028357166658
21,-16.299324831747153
22,-31.371628547490783
23,10.531615492680514
24,-14.190109201877275
25,-23.471903965774867
26,10.581778961192615
27,-8.370000478312347
28,6.271243298783842
29,1.5785306272799413
30,21.03644181454873
31,-17.493499221383047
32,28.365734849690067
33,42.81489223889769
34,-22.199098284730393
35,-0.8106555955563377
36,-0.20384066584505733
37,10.927025610987252
38,2.702673053716425
39,22.02978046781532
