,pc1
0,28.254930983479305
1,-9.857068419081324
2,-29.04494385568552
3,-62.26261948674
4,-45.62961891432176
5,-16.601585598030436
6,43.09392508835356
7,-4.078475986221532
8,-54.05923603993097
9,-22.03627303752362
10,-19.83999818853602
11,-1.0079898231522388
12,-42.801526537835116
13,-48.57783297194165
14,-67.69867356922035
15,74.57154419758193
16,5.161205612131576
17,0.6823633009488677
18,18.504339504264223
19,65.5552495098689
20,1390.852935467161
21,1510.3671450597944
22,925.553188680211
23,1036.2687421895284
24,1146.031997300529
25,1184.5737394238065
26,624.0310779066947
27,863.059846915897
28,1190.1742895325683
29,1390.341838901815
30,1247.8194531915465
31,1000.912469536247
32,907.6506040586902
33,1057.873520173568
34,668.660324956402
35,338.70504044797906
36,340.3636115559177
37,882.5553545378069
38,524.5333444467813
39,433.5254022699711
