,pc1,target,phase_label
0,190.0790906723759,277.741,1
1,-258.6312135658521,280.661,1
2,-142.1282764829458,278.441,1
3,91.20236732626134,277.094,1
4,352.46731446706167,276.81,1
5,608.4960517645335,276.741,1
6,-523.5588079435038,280.927,1
7,-596.754954873656,279.73,1
8,-351.7359214569335,278.68,1
9,769.7867836469578,275.896,1
10,168.86709596008708,280.407,1
11,-115.93974230730275,280.02,1
12,-300.90080320749405,279.747,1
13,26.753737218411267,278.873,1
14,-112.02657769448334,279.075,1
15,179.85753931075536,276.791,1
16,388.44936777801433,279.105,1
17,368.68129721317115,278.865,1
18,-409.01709575610374,280.59,1
19,128.68848369637942,277.252,1
20,-462.6422687923713,280.759,1
0,121.92635364471661,278.275,2
1,224.04728415007943,275.184,2
2,30.964487091759544,278.119,2
3,-181.2027387556278,281.101,2
4,-49.55663678557883,280.961,2
5,112.18009858825843,280.139,2
6,49.48783047550666,278.521,2
7,-113.24519667994274,280.334,2
8,93.64555540129443,277.81,2
9,19.029414515932675,280.187,2
10,36.69777429224028,280.079,2
11,-89.20934842790776,280.952,2
12,-166.01442054522906,278.889,2
13,205.36548121291298,278.939,2
14,221.11575331355502,275.297,2
15,-180.28867071107717,281.119,2
16,-14.68711416551788,279.082,2
17,-72.89071592965209,278.416,2
18,-134.23926380234275,281.223,2
19,-163.44847795543149,279.72,2
20,50.32655586905137,279.321,2
