,pc1
0,-322.50035397418185
1,-238.63495891511332
2,-254.51720965180797
3,-413.99779802440656
4,515.9747330304011
5,235.65274158725794
6,-52.85588040196201
7,420.1123374802788
8,-201.4021039530164
9,-70.86405979767919
10,18.376993997240962
11,85.24839787584683
12,17.879823300818778
13,6.8969656794820065
14,-55.22798895686065
15,184.10339563618513
16,-74.28447534127001
17,-368.40138509858406
18,226.6456375396554
19,341.7917440585998
20,212.00589463615745
21,297.8726064305156
22,39.78448334658497
23,-34.04569743658382
24,-132.90964999684272
25,-84.26340624399027
26,-163.86420124679006
27,-123.06160593364031
28,16.612881866844685
29,195.383858548934
30,-235.25778368215938
31,-13.244443870041097
32,-171.16175557329623
33,251.34234366607689
34,239.96040639008106
35,-4.075225345025221
36,-21.565713054646427
37,-233.3252079243135
38,235.09272009788762
39,-271.2806383571884
