,years,data,hindcast
0,1980,289.857,289.6065197795805
1,1982,290.118,290.21184546391396
2,1983,290.769,290.4892495387745
3,1984,290.615,291.0287513225129
4,1985,288.736,290.7670803022773
5,1987,288.999,290.28200704927406
6,1988,289.369,289.3833259980821
7,1989,290.066,290.12192577306513
8,1990,291.142,290.8882134397931
9,1991,290.621,290.3715952111929
10,1992,290.536,290.35514124167554
11,1993,288.381,290.0672840524291
12,1995,292.137,290.70630066599983
13,1996,290.269,290.7907099999858
14,1997,293.223,291.1058549881898
15,1998,289.453,288.8921551365841
16,2004,291.539,289.9514534309641
17,2005,289.14,290.0284278856617
18,2011,289.628,289.7420928610614
19,2014,289.208,289.0160658589812
20,1981,289.6,289.6775852192774
21,1986,288.362,289.5006334668814
22,1994,290.51,290.8332256455213
23,1999,290.354,290.3198031424854
24,2000,290.298,290.23539428741844
25,2001,291.262,290.2242877136362
26,2002,291.529,291.3712828391465
27,2003,291.843,290.76987147240254
28,2006,289.426,290.1465298556464
29,2007,290.037,290.08331831463033
30,2008,290.27,289.9379898278064
31,2009,291.493,290.3417678336235
32,2010,289.717,290.70037371943846
33,2012,291.173,290.56078841599094
34,2013,290.902,290.79356662577965
35,2015,291.252,291.49107860051726
36,2016,290.919,291.5274722147463
37,2017,290.324,290.9308390789556
38,2018,291.362,291.22318339359305
39,2019,291.474,291.4380083325024
