,pc1,target,phase_label
0,218.3782660794352,288.333,1
1,-271.23593201398216,289.055,1
2,-595.1085704124998,288.322,1
3,113.33020291667083,288.818,1
4,-320.4652641276025,290.432,1
5,-44.91257187036115,289.347,1
6,749.2720242870181,291.061,1
7,12.12436468044973,290.83,1
8,-60.93027744269534,288.967,1
9,562.2653381283507,292.216,1
10,170.22814103102155,288.974,1
11,39.906157304798285,290.031,1
12,128.71603618927077,289.528,1
13,142.45793012779416,289.656,1
14,55.18296049864318,290.627,1
15,1242.576665048516,291.947,1
16,-195.8002659489822,288.608,1
17,34.42711692883324,289.833,1
18,634.6462174736538,292.264,1
19,1450.5229737962418,291.269,1
0,-17.02023064130144,291.04,2
1,-192.8949323854053,291.918,2
2,50.33791263795204,289.643,2
3,-13.740465832653998,289.446,2
4,-65.8134329651203,289.333,2
5,86.71438882479671,293.292,2
6,-71.4958536971299,289.0,2
7,-23.881668902816223,291.331,2
8,-115.80964312730843,288.202,2
9,-58.37403594051451,291.095,2
10,-153.96768740560407,290.124,2
11,88.67541068922029,291.463,2
12,-22.061924960295443,290.191,2
13,109.7410895699647,294.316,2
14,-47.30686724029727,290.638,2
15,5.570087934155081,291.4,2
16,109.58752246123387,290.835,2
17,-66.37734377476576,290.913,2
18,-108.76074480947027,290.707,2
19,108.68153782798223,292.908,2
