,years,data,hindcast
0,1980,287.384,287.9655182075214
1,1981,286.963,287.6610071492111
2,1982,288.824,287.41898264671835
3,1984,286.033,286.7241027542269
4,1985,286.165,286.2578281544778
5,1987,286.231,287.5122910144779
6,1990,287.653,287.33148922810835
7,1991,285.445,286.882293246747
8,1993,288.312,287.37442577896985
9,1995,287.092,287.4236631787882
10,1996,287.712,287.43474996155834
11,1997,288.236,287.4481398654932
12,1999,287.621,286.51049329290555
13,2000,288.429,288.4164780192722
14,2004,288.265,287.85083818432855
15,2007,289.67,289.213849447105
16,2009,288.158,288.6056643422415
17,2010,288.57,289.0239274079686
18,2011,288.613,288.60314381942095
19,2012,287.481,287.4005490624653
20,2019,290.286,290.08356523799387
21,1983,288.432,288.0172482294349
22,1986,288.436,287.8510374968629
23,1988,287.197,288.21626855403474
24,1989,288.071,288.65596056290855
25,1992,289.512,288.99337517784136
26,1994,287.733,288.13480403145087
27,1998,288.371,289.24240688574275
28,2001,287.617,288.17576691810467
29,2002,289.009,289.03210798183557
30,2003,290.192,289.65845000509785
31,2005,288.992,288.55645509235404
32,2006,288.786,287.785488222075
33,2008,288.751,288.65044752504514
34,2013,287.47,288.05209963206636
35,2014,288.605,289.75086843559046
36,2015,288.026,288.7837848246416
37,2016,289.06,288.8328936903648
38,2017,290.512,289.609939882261
39,2018,289.498,289.52495152604524
40,2020,289.812,289.6724137069259
41,2021,290.233,289.1182316193161
