,pc1
0,2197.2088517130387
1,2411.738327895135
2,2018.316614839752
3,2177.412613538274
4,1584.0113019088956
5,2086.7075769195153
6,2086.118361915736
7,2013.162738343196
8,1819.752379176547
9,1631.706441300562
10,1555.032029007679
11,1325.4607743122
12,1804.05574436078
13,1861.4872090493154
14,1876.5806452820261
15,1999.865977062584
16,2240.3806213303956
17,1954.636430588012
18,1592.9462797865556
19,1233.1637790763343
20,-1763.072724116336
21,-1834.4189246454957
22,-1333.5065112609166
23,-1397.3721065635577
24,-1440.737924373981
25,-1325.015281070032
26,-1174.8118096169956
27,-1497.5812882255348
28,-1477.1580199882344
29,-1107.9783215720915
30,-1218.5861564922977
31,-1644.827646224394
32,-1686.0755732647976
33,-1359.8815954998163
34,-1351.5254376509038
35,-566.5691889003455
36,-1320.713747225775
37,-946.0367208513748
38,-1430.0221046171293
39,-794.3813304223497
