,years,data,hindcast
0,1981,280.661,278.6896833077219
1,1982,278.275,279.28173908286743
2,1984,277.094,278.04619439493115
3,1985,276.81,277.23760992239914
4,1986,276.741,277.02730110882135
5,1989,280.927,281.1624694838851
6,1996,275.896,277.52114557227833
7,1997,280.407,280.2109106246793
8,1999,280.02,278.9432176287181
9,2000,279.747,279.90802772295285
10,2001,277.81,278.3495709460317
11,2002,280.187,280.85052474589827
12,2006,276.791,278.54957513058764
13,2008,278.889,280.45001802517066
14,2009,279.105,277.95191895837615
15,2011,278.865,279.06043306860295
16,2012,280.59,278.6874914862175
17,2014,281.119,278.6064148013672
18,2017,281.223,279.79432146737594
19,2018,277.252,278.0804325211181
20,1980,277.741,278.0745730774891
21,1983,278.441,278.99088387112266
22,1987,275.184,277.9756495612159
23,1988,278.119,278.21016767283703
24,1990,281.101,281.0225100852493
25,1991,280.961,279.25545934532937
26,1992,279.73,280.3045210416697
27,1993,278.68,280.3591841260806
28,1994,280.139,278.51328221169996
29,1995,278.521,279.1333530739907
30,1998,280.334,280.3072440038448
31,2003,280.079,278.751348767901
32,2004,278.873,278.3340749566744
33,2005,279.075,278.001237738797
34,2007,280.952,280.3910400938881
35,2010,278.939,277.45605779180653
36,2013,275.297,277.55579000684065
37,2015,279.082,279.79404047772584
38,2016,278.416,278.6079552600119
39,2019,280.759,279.38462683582566
