,pc1,target,phase_label
0,4.061131467894433,280.043,1
1,-677.2600746901389,276.482,1
2,34.29613868902978,279.768,1
3,-6.8370922740365785,279.225,1
4,202.54365658630064,280.449,1
5,-427.17781237688945,279.45,1
6,-416.2319370293131,277.399,1
7,149.64030009469423,280.361,1
8,-50.663395680604296,281.026,1
9,206.57267026690232,281.038,1
10,-65.41859141558636,280.714,1
11,-103.57381585379025,280.527,1
12,140.2166303356282,280.383,1
13,-152.31166881163685,279.101,1
14,32.70382728478323,280.865,1
15,306.8773261108287,280.219,1
16,-141.5109420727735,280.357,1
17,99.55799442106903,279.21,1
18,152.25299105781247,280.834,1
19,647.8880691774001,282.138,1
20,64.36504614383342,281.017,1
0,332.65885657343466,278.43,2
1,-89.63850410740406,280.548,2
2,-267.18474322580187,281.542,2
3,-11.003182194657999,281.547,2
4,15.930702246561001,281.399,2
5,-14.025290205865037,280.287,2
6,178.94419940503562,279.704,2
7,131.21426829707966,279.096,2
8,138.14635458924306,281.242,2
9,634.8687456580662,275.969,2
10,-327.7506442747117,283.18,2
11,-99.05524410262369,279.988,2
12,245.4182893732733,281.246,2
13,-13.219914934835552,281.185,2
14,-265.44066020207936,280.022,2
15,90.10736822143792,282.748,2
16,-343.79043281547143,282.63,2
17,-108.14738125551284,281.428,2
18,-218.87756722551416,283.104,2
19,167.59627706754165,280.069,2
20,-176.75597476707438,279.808,2
