,pc1,target,phase_label
0,-262.5289097416055,273.282,1
1,-14.757273086210006,277.486,1
2,-19.027813188088146,277.972,1
3,42.01231028006352,280.158,1
4,-32.92480606913688,278.142,1
5,-24.09575501652981,272.852,1
6,-133.2635194435565,274.079,1
7,50.7080043373478,277.971,1
8,17.629229890338497,278.276,1
9,-9.199667358032016,278.433,1
10,-11.92137406946777,276.811,1
11,3.3682204560175997,277.678,1
12,-3.7726349127235346,277.337,1
13,-76.85929776702412,276.001,1
14,-135.78759751172885,272.735,1
15,126.0204227675649,279.548,1
16,-1.7730998314212452,279.211,1
17,116.1268623079283,278.446,1
18,95.89663330385306,278.222,1
19,211.55754870959433,278.822,1
20,62.588203534977545,278.654,1
0,-192.9698207550328,277.407,2
1,-59.29693374334777,277.148,2
2,76.92167993196357,278.899,2
3,247.38204293751522,278.654,2
4,-7.537735982914063,277.722,2
5,-58.31894554021929,277.581,2
6,-57.34408028175707,277.49,2
7,-308.74550665443803,277.129,2
8,6.697353048680576,278.56,2
9,251.11451023297244,279.092,2
10,-54.925351338420136,278.332,2
11,-257.82553215122624,276.113,2
12,-40.281444307524495,277.709,2
13,29.728691885531354,277.184,2
14,146.21051701294417,280.048,2
15,-125.06395327957324,275.915,2
16,-147.4976490991109,278.178,2
17,136.40084164911138,278.368,2
18,337.2904042732027,282.582,2
19,312.4198416678334,279.479,2
20,-234.34805427047115,279.253,2
