,years,data,hindcast
0,1983,280.043,280.043589659184
1,1985,276.482,277.572245855519
2,1988,279.768,280.15326054139695
3,1989,279.225,280.00405873386984
4,1995,280.449,280.76354164974833
5,1996,279.45,278.4793646179886
6,1998,277.399,278.51906838909014
7,1999,280.361,280.57164628369054
8,2000,281.026,279.84508839450217
9,2001,281.038,280.7781560165175
10,2005,280.714,279.7915671460485
11,2007,280.527,279.6531674064829
12,2008,280.383,280.53746398075276
13,2010,279.101,279.47638149431305
14,2011,280.865,280.14748477970505
15,2012,280.219,281.14198923858396
16,2013,280.357,279.5155587705521
17,2016,279.21,280.38998366306305
18,2017,280.834,280.5811232492748
19,2020,282.138,282.3789311967142
20,2021,281.017,280.262328933001
21,1980,278.43,279.0689481961446
22,1981,280.548,281.16803573410266
23,1982,281.542,282.0505539135767
24,1984,281.547,280.77716797209666
25,1986,281.399,280.64328936795806
26,1987,280.287,280.79218977866077
27,1990,279.704,279.83300819581757
28,1991,279.096,280.07025643107715
29,1992,281.242,280.03579953576417
30,1993,275.969,277.56677207313385
31,1994,283.18,282.35160511577226
32,1997,279.988,281.21484294488016
33,2002,281.246,279.50258952205536
34,2003,281.185,280.78818654929637
35,2004,280.022,282.04188470727536
36,2006,282.748,280.2745839730105
37,2009,282.63,282.43133310692787
38,2014,281.428,281.2600366722581
39,2015,283.104,281.8104364026061
40,2018,280.069,279.8894146159807
41,2019,279.808,281.6010651916047
