,pc1
0,-4418.6391438401715
1,-3964.6242410246878
2,-4884.952781794438
3,-5405.162622737269
4,-5563.217097404731
5,-2619.0127498682077
6,-5144.531838973728
7,-3311.706471650804
8,-4267.945150596193
9,-3557.772395564824
10,-4687.802711704365
11,-2933.949857141618
12,-4490.858114665506
13,-3177.5181838686344
14,-4922.712882599797
15,-4083.060612751756
16,-4450.943286459484
17,-4510.4136058079
18,-3621.2563645101463
19,-4884.158843993653
20,-2037.4721011912195
21,-1533.4395072463844
22,-2078.9066141938483
23,-1969.008612123048
24,-470.89211486297813
25,-1361.5808776267193
26,-820.7710237249038
27,-772.0376203463754
28,-1808.9026677498719
29,-1439.0114902396226
30,-830.0198497961017
31,-1637.4574989329924
32,-1906.316120936815
33,-2058.6219705013305
34,-780.530411211315
35,-2384.3333692924184
36,-2303.483240905257
37,-1048.1541927885264
38,-1777.906846105608
39,-1310.7628333949428
