,years,data,hindcast
0,1980,107.769,97.00652493104297
1,1982,104.269,99.6837086692428
2,1983,59.157,79.99591839022942
3,1985,36.531,75.98451039117403
4,1986,94.807,110.38127235179056
5,1987,102.308,114.08657920941488
6,1988,79.42,96.65013453728197
7,1990,70.054,81.71878079209831
8,1991,48.361,83.46995286072557
9,1998,178.649,105.07852052467622
10,2003,74.576,43.576726676738005
11,2005,58.746,65.14967004072712
12,2007,38.236,71.1791216057775
13,2009,74.388,74.40274372680943
14,2011,69.306,81.04905637345404
15,2013,135.237,99.75156351781817
16,2016,57.946,46.53720820948045
17,2017,63.675,77.15315740857893
18,2018,34.768,23.258364243740118
19,2019,119.963,82.05248553919952
20,1981,150.743,100.4660979731528
21,1984,95.183,113.75452051265114
22,1989,78.906,94.72748511911671
23,1992,99.88,114.75497820486301
24,1993,80.441,71.21327289036718
25,1994,97.19,116.24255289403746
26,1995,18.716,40.22975954892664
27,1996,73.76,85.65533416387328
28,1997,81.025,79.11157554670002
29,1999,65.748,75.00890952834153
30,2000,130.409,103.60926149267807
31,2001,73.237,96.5786524122575
32,2002,87.438,78.11611618427148
33,2004,55.873,76.66260818277033
34,2006,104.882,98.88181756387624
35,2008,92.717,100.4099487975487
36,2010,76.197,57.99499263526691
37,2012,131.109,96.1871830324788
38,2014,79.961,54.938180507886344
39,2015,34.891,53.762752808936156
