,pc1
0,458.7769703994703
1,-163.69430904039876
2,-302.0703647219418
3,209.7443461425167
4,249.2796044506199
5,-156.8416695248176
6,88.69842964230584
7,272.79734380346054
8,278.56130938602087
9,43.78146501408156
10,-173.54695404142768
11,-176.80864596884385
12,275.38175696280143
13,-260.7599879027702
14,-165.1658831842682
15,124.77042692953536
16,-180.91750762640208
17,-166.4464736855065
18,-199.65841426989388
19,-55.868035089028496
20,105.53473677327781
21,952.1992044153271
22,681.9664728777256
23,-496.2464829099578
24,-20.771824411627975
25,431.13851452168666
26,106.12422692520346
27,-447.33329985702755
28,-310.0638061516327
29,308.4788977631922
30,425.84403162553747
31,-251.4561595393938
32,346.3210174869121
33,70.43228243209317
34,-348.56369836035935
35,-523.9372371259454
36,-40.317269789418056
37,-508.3477959988145
38,-98.03556874496198
39,-382.9680368462751
