,years,data,hindcast
0,1981,102.754,98.39694599793263
1,1982,53.242,61.45270218703725
2,1990,35.434,53.23995582018611
3,1995,94.81,83.6166303571935
4,1997,78.281,85.96308435483917
5,2000,97.272,61.85941265444968
6,2001,47.375,76.43244371404242
7,2005,76.444,87.35888384829413
8,2006,97.35,87.70098051497301
9,2007,116.553,73.7665804890536
10,2008,58.692,60.867938630672434
11,2009,51.13,60.67435421034235
12,2010,63.402,87.51227114987806
13,2011,34.522,55.69176473657623
14,2012,68.418,61.365362906089466
15,2013,89.413,78.57334997999023
16,2014,111.149,60.430489486176015
17,2015,61.485,61.28935868025235
18,2017,37.424,59.318199414098444
19,2018,48.213,67.85229086792293
20,1980,23.55,63.437652521873076
21,1983,118.897,95.96252606258382
22,1984,106.87,85.58145332865962
23,1985,63.013,40.320043578294644
24,1986,49.026,58.58554748273977
25,1987,69.35,75.94582087000079
26,1988,71.891,63.46029796570311
27,1989,14.875,42.199058411290785
28,1991,35.415,47.47230784409079
29,1992,48.605,71.2338143123939
30,1993,72.616,75.7424316960813
31,1994,59.619,49.7237384490511
32,1996,57.327,72.68753087375407
33,1998,44.951,62.08918104108065
34,1999,63.864,45.993322752266636
35,2002,64.664,39.25629481648565
36,2003,85.303,57.83470324218725
37,2004,37.014,39.855167948179016
38,2016,61.366,55.61743719848259
39,2019,39.454,44.67166960480125
