,years,data,hindcast
0,1981,37.258,56.86886910842338
1,1982,88.868,82.77848635880898
2,1984,27.303,44.64071696181724
3,1986,85.939,82.71996406869808
4,1987,87.189,57.055385911716186
5,1990,43.995,64.32830541223557
6,1991,22.764,59.82976748041052
7,1993,65.7,36.52657201999313
8,1994,89.989,115.36694225765287
9,1996,98.744,74.87494356744156
10,1998,67.593,68.40536605608757
11,2002,146.934,109.52517956203985
12,2004,153.639,87.91814864349183
13,2006,192.569,143.60897858732875
14,2009,46.274,61.177228112883384
15,2012,90.667,73.50092890899651
16,2015,123.29,122.09734867109405
17,2016,57.581,98.4879930958773
18,2017,75.391,119.32188312560902
19,2019,76.337,118.99099208939433
20,1980,67.597,96.33522369801965
21,1983,31.294,33.82143393842985
22,1985,104.175,54.06767645685671
23,1988,72.625,50.45266743217927
24,1989,58.181,63.458019647469044
25,1992,128.278,83.35829963372868
26,1995,22.497,61.62219201013721
27,1997,54.355,53.090535473893084
28,1999,99.367,97.17599625151216
29,2000,51.303,98.41580026327351
30,2001,107.73,91.9732599282705
31,2003,22.521,78.67494394974223
32,2005,101.65,85.44135201010535
33,2007,52.895,51.33995884027121
34,2008,114.817,101.84870607099371
35,2010,146.264,133.5361043405938
36,2011,128.736,109.72171395317677
37,2013,40.892,68.81514725483606
38,2014,126.343,102.76368037868372
39,2018,94.606,110.21328846782748
