,pc1
0,162.4086354953064
1,72.20051525663146
2,-279.33328445382574
3,166.59500140231827
4,469.9937345403915
5,-208.81889001332223
6,154.8567216732375
7,491.9924484538939
8,-104.85358352866282
9,61.58692726372754
10,88.66401937701036
11,-225.5834064108031
12,-328.11072500245984
13,35.14624100356022
14,-84.05531526641974
15,147.58901334225388
16,-305.42646924625876
17,-163.1117512514647
18,-113.8016607480904
19,-37.93882848556382
20,-28.602733558249792
21,242.0045956259157
22,-215.87664908401894
23,103.38209150131088
24,-102.52754182318006
25,131.36130839985654
26,193.73373496761107
27,333.85848779223323
28,66.0535040831223
29,485.05610528816595
30,-790.7566788527189
31,285.2397717838161
32,-165.78103242587827
33,-281.1339771308937
34,191.1009787623247
35,64.94738098523605
36,80.39222131091616
37,-398.99080906737726
38,-176.3745544198826
39,-17.098482335594582
