,pc1
0,49.40097121563117
1,-90.35792218211505
2,-178.1129520141477
3,-211.25163856138295
4,201.92470202049606
5,95.5653953830257
6,481.90901637883036
7,151.13943448410038
8,-622.7411092210998
9,-33.438982153608904
10,16.893549554595072
11,-220.24508025681325
12,192.24867196211105
13,71.34881976256791
14,201.18320864028584
15,-50.26441300675918
16,110.29927871137805
17,-251.130165576037
18,84.17258331692561
19,1.4658450131360061
20,-44.40299983961868
21,-152.74982324939438
22,420.6150014282487
23,-308.8835015028114
24,80.14743065837652
25,-307.8806158725337
26,-736.64140853801
27,-17.5970364324119
28,216.27007187325967
29,271.82637833294103
30,253.7107756413537
31,178.9482659862398
32,-178.69766328397873
33,219.00886274963412
34,-259.5886143969676
35,167.60995553871354
36,-173.46395206541013
37,204.97609475655088
38,-108.15041368879186
39,274.94126988730835
