,pc1
0,7.601890206712756
1,133.06704698220096
2,125.51690640996593
3,68.72491684310822
4,-19.059806491855976
5,109.82392971484532
6,39.3951276498781
7,-35.70557758594859
8,38.676910724885616
9,-139.71052685913838
10,-16.112555678363933
11,61.38654492532852
12,19.198164443706098
13,-74.15894782390768
14,-85.5865651985784
15,182.4877979900991
16,-52.99929634752225
17,-4.942751494766947
18,-174.6237553163671
19,-175.05369086638436
20,-7.923391923271782
21,12.37530668891713
22,-320.3840860109078
23,-243.09736682336754
24,-60.69093888501282
25,523.894949652806
26,83.98515114874365
27,343.0047481761482
28,47.86633862772005
29,-223.38244899525154
30,594.1493045350281
31,283.38105675482825
32,-368.47183729467685
33,-15.385680857500464
34,-123.78169186609605
35,-362.31620580104527
36,-124.60329142452666
37,-56.04712085131905
38,-540.3700287068021
39,89.23357381393346
40,237.22760088539175
41,223.41246462692712
