,years,data,hindcast
0,1980,67.597,73.52707399783061
1,1982,88.868,82.09248345702656
2,1984,27.303,28.381033324051103
3,1987,87.189,58.688222626163785
4,1991,22.764,56.53408411669081
5,1993,65.7,57.548678796814926
6,1997,54.355,68.1796193229293
7,1998,67.593,82.62713955312638
8,2000,51.303,65.55223736975836
9,2005,101.65,81.16697675419925
10,2007,52.895,65.9982402965633
11,2008,114.817,79.67109154960674
12,2009,46.274,53.193557259307255
13,2010,146.264,140.48540785898598
14,2011,128.736,87.40889893307454
15,2012,90.667,77.82308416120084
16,2014,126.343,115.37094885108607
17,2015,123.29,107.34004302782338
18,2016,57.581,99.86954755207627
19,2019,76.337,116.06763119168428
20,1981,37.258,57.89249837121564
21,1983,31.294,41.883485500426005
22,1985,104.175,72.35151594083305
23,1986,85.939,94.22012484735366
24,1988,72.625,41.31556673049862
25,1989,58.181,57.33670033050957
26,1990,43.995,52.031310425648925
27,1992,128.278,89.80926600970415
28,1994,89.989,99.91383565331809
29,1995,22.497,54.706735682201185
30,1996,98.744,83.17837534139515
31,1999,99.367,100.93216789077633
32,2001,107.73,107.88537426201268
33,2002,146.934,137.42660859861135
34,2003,22.521,92.02166695656877
35,2004,153.639,122.32054123895061
36,2006,192.569,101.30060082662702
37,2013,40.892,52.722266579341316
38,2017,75.391,134.18415222319962
39,2018,94.606,113.19120659080832
