,years,data,hindcast
0,1980,277.92,275.88695518813853
1,1981,274.878,275.4675533973851
2,1982,276.033,276.4466672873563
3,1985,272.646,275.03340930354994
4,1986,269.837,274.16802017246573
5,1990,280.507,277.75875387314585
6,1991,272.82,275.23771445071213
7,1992,278.027,279.7539525113536
8,1996,273.615,274.9299476595306
9,1997,278.932,274.87417987882395
10,1998,279.234,277.9316326060688
11,2001,277.524,275.13664164379713
12,2002,280.012,278.4401909905186
13,2003,275.199,276.59882357489363
14,2006,275.991,278.4315381406333
15,2009,276.289,274.6881651911346
16,2010,274.59,276.16129361593926
17,2011,277.556,274.74729227029894
18,2013,274.828,275.5306161405814
19,2017,277.869,277.0836521036729
20,1983,274.108,274.8321289681461
21,1984,275.466,276.81271401654715
22,1987,275.306,277.94323553687093
23,1988,277.77,278.58119185358976
24,1989,278.597,278.7861294951182
25,1993,276.052,276.48312274510283
26,1994,274.72,275.58368014253665
27,1995,279.698,277.648247719759
28,1999,276.585,277.09283788712577
29,2000,278.992,276.64313359964893
30,2004,277.989,279.33818415962276
31,2005,275.683,276.1548958489261
32,2007,279.131,277.3074821725405
33,2008,278.257,276.61943886846433
34,2012,273.954,275.7247462317235
35,2014,279.408,276.97713885725443
36,2015,276.667,275.37604851753485
37,2016,277.781,277.32764793509415
38,2018,274.074,276.15166586890376
39,2019,279.191,278.0453295754904
