,years,data,hindcast
0,1980,277.407,277.5501085183429
1,1981,273.282,276.30214337323275
2,1983,277.486,276.881321786608
3,1985,278.899,276.8022806746482
4,1987,277.722,278.0911078458002
5,1988,280.158,276.0860058043078
6,1992,277.129,277.2789916133321
7,1994,279.092,278.7013759738889
8,1995,272.852,275.93059933319046
9,1996,274.079,274.9848928565342
10,1997,278.332,280.0566349669406
11,1998,277.971,276.30027889177626
12,2002,276.113,278.2902203967595
13,2003,277.709,278.1004257652556
14,2005,277.678,277.3186333430966
15,2006,280.048,279.2975518097899
16,2010,272.735,274.3778901476645
17,2012,278.178,277.22300850009464
18,2017,278.222,276.4161939432437
19,2019,279.253,278.3553344554923
20,1982,277.148,277.99231354813276
21,1984,277.972,277.49552477449686
22,1986,278.654,279.4707263774412
23,1989,278.142,278.42232646973764
24,1990,277.581,278.20301855557034
25,1991,277.49,277.29792004122277
26,1993,278.56,278.8538386118057
27,1999,278.276,277.3814952692615
28,2000,278.433,279.0457501464228
29,2001,276.811,277.7356415665498
30,2004,277.184,277.3320704788878
31,2007,277.337,277.7339191070526
32,2008,276.001,276.1927172739805
33,2009,275.915,277.9613002201143
34,2011,279.548,278.70277312684345
35,2013,279.211,277.607785638839
36,2014,278.368,277.8912301531059
37,2015,282.582,280.0841434767781
38,2016,278.446,279.84010899562105
39,2018,279.479,277.89339616813714
