,years,data,hindcast
0,1980,282.943,283.4306570164435
1,1981,282.369,284.0119558652311
2,1986,284.738,283.9360225591619
3,1987,284.108,282.8072353162417
4,1988,284.252,285.0517005938112
5,1993,282.413,282.69013331307804
6,1998,283.242,284.458091257997
7,2000,284.65,284.23382594300887
8,2001,287.358,285.6758424340405
9,2006,286.908,284.51560358640654
10,2008,283.493,284.2130807791979
11,2009,284.115,283.5665440675264
12,2010,284.007,285.2846518151499
13,2011,284.836,284.5834045623369
14,2012,283.751,285.1328171127411
15,2014,286.638,285.35260193057394
16,2015,283.443,284.0007905041489
17,2016,283.35,283.7611777099215
18,2017,286.493,286.5974574616463
19,2019,284.784,284.5874061713376
20,1982,284.418,283.56645854068836
21,1983,284.197,283.43211560238984
22,1984,284.946,285.1404670383051
23,1985,283.884,283.59677043084406
24,1989,285.643,285.2949307611412
25,1990,285.161,284.58820838936026
26,1991,283.647,283.2907599889317
27,1992,281.561,282.2464448492084
28,1994,282.913,283.66321026636945
29,1995,286.166,286.03424098542365
30,1996,284.354,283.6622610800506
31,1997,283.261,283.985394662404
32,1999,284.089,285.27769234125196
33,2002,283.045,283.6261612009686
34,2003,281.324,282.87760378409126
35,2004,284.575,284.48004094694556
36,2005,286.611,285.1378368588856
37,2007,283.55,285.36178825215393
38,2013,285.349,285.2328157283297
39,2018,285.394,283.5927982922577
