,pc1
0,9.680071992171598
1,3.955897694553321
2,17.319261149309924
3,-1.9694858354719031
4,-13.780685336292017
5,35.227177796811475
6,0.8189578432155641
7,62.45849872883121
8,-3.38157442579708
9,-4.142716852925876
10,37.58670038688964
11,-0.5605268807087873
12,44.52772185433815
13,19.395954977386374
14,44.40962407314873
15,-6.681524549330949
16,13.424359717897765
17,-5.874532985852657
18,4.8166048772604535
19,26.013101266161982
20,-33.79114686781356
21,14.675187898916477
22,42.33985925914884
23,57.951107277811786
24,62.96607815656242
25,6.609853410549544
26,-15.400151317410005
27,35.121296083689444
28,21.530019656115858
29,10.525433632162347
30,76.47525121682281
31,-1.422093837759467
32,26.782519063336803
33,9.945606588264935
34,-11.948163073691983
35,18.698781523495644
36,-20.48104590137209
37,27.27598971714173
38,-1.5011337624422545
39,44.83817351099807
