,years,data,hindcast
0,1982,285.12,284.54961998429167
1,1983,283.518,283.4785708483125
2,1984,282.873,285.31256370991287
3,1986,285.412,284.339679623292
4,1988,286.423,285.8104714235793
5,1989,286.484,285.62219715404234
6,1991,282.564,284.73461049183044
7,1995,285.355,284.46014007625405
8,1996,283.04,284.48367313831704
9,1997,285.102,284.23155246110247
10,1998,286.977,285.1074383517323
11,1999,286.464,287.09145586002285
12,2000,286.875,286.82421040173375
13,2001,286.26,286.57259765596206
14,2003,285.875,285.26085310967994
15,2005,284.998,284.9250883978841
16,2007,286.399,285.6955278766919
17,2008,287.857,286.9882420945334
18,2009,286.328,286.5308100128155
19,2010,283.077,284.9816973280112
20,1980,284.489,285.3894482890573
21,1981,285.696,285.0395643134375
22,1985,285.307,285.0009551769127
23,1987,282.721,283.5115116023391
24,1990,286.425,285.7861340693753
25,1992,287.684,285.01020106364297
26,1993,286.531,285.46026531090723
27,1994,284.956,285.3185905439748
28,2002,285.916,285.7825901145919
29,2004,284.782,285.8740725058774
30,2006,286.611,286.77722953277436
31,2011,286.411,287.0728512687204
32,2012,286.392,285.65289580113426
33,2013,283.857,285.61492741757786
34,2014,286.005,286.13991059922375
35,2015,284.79,286.1811703904393
36,2016,286.869,285.9513814402213
37,2017,287.239,287.20668231761556
38,2018,288.522,287.6324410936773
39,2019,284.365,285.16517714849954
