,pc1
0,-2.6831556547860593
1,-4.4333348364367
2,-6.9837844198328884
3,-7.275808015462541
4,-2.8064419040809803
5,-0.2580611553208316
6,-16.34829049866935
7,-8.346189245159216
8,-7.550634747935989
9,1.7555606703225073
10,5.97922521033666
11,-0.7502152909152475
12,12.180598516807425
13,-3.1475935171662948
14,13.164341847627608
15,6.358459154744562
16,7.295688141790528
17,-1.9117608551863552
18,12.559897216599897
19,3.2020017305814035
20,-5.490894529406543
21,-2.940477420844643
22,-1.1357665545877094
23,1.8639057230457157
24,4.510496912195358
25,-0.31973111992738357
26,3.0822037799602144
27,0.9544948190001448
28,-5.985480146273485
29,-1.865305315898573
30,-0.0904888253923557
31,3.787885102160686
32,-1.542516387001186
33,-5.510171738038994
34,-2.5835818119903062
35,-1.1689442551959461
36,3.8793211154809994
37,6.167383606938352
38,1.9793959174137126
39,2.4083407141238076
