,years,data,hindcast
0,1980,280.636,280.97496302687864
1,1981,280.887,281.4647394085384
2,1984,280.48,281.24190669520925
3,1985,281.02,281.95865110651897
4,1987,282.799,280.845163499296
5,1988,281.178,281.40419977215544
6,1991,281.061,281.98292018208844
7,1993,283.39,281.44954046829616
8,1996,281.506,282.8129919521114
9,1999,282.477,282.7165577181965
10,2001,281.007,281.7896037057775
11,2003,282.527,281.6580239769175
12,2005,282.719,282.1285112569874
13,2006,281.341,281.7606442220892
14,2008,281.561,282.91063549202767
15,2009,284.289,282.6798973362221
16,2010,281.973,281.79270197691164
17,2011,285.153,284.59392389751224
18,2013,280.442,281.16531224577886
19,2018,284.252,283.36711206048614
20,1982,280.365,280.93435257782505
21,1983,281.012,281.3472690520037
22,1986,278.836,279.7987770055724
23,1989,279.764,279.3848635804365
24,1990,281.554,280.63499045034973
25,1992,281.38,281.24465884803743
26,1994,281.155,281.2572591833021
27,1995,281.704,281.97866066914014
28,1997,280.565,280.77669210985323
29,1998,281.883,282.46339903174874
30,2000,282.301,280.7346479717895
31,2002,282.097,281.56970651953594
32,2004,283.034,282.555582477563
33,2007,285.113,283.5407663542425
34,2012,281.008,281.9492412084155
35,2014,284.424,283.00174389940986
36,2015,281.463,282.2426568730664
37,2016,281.366,283.26383178637263
38,2017,281.415,282.45147615541487
39,2019,283.321,282.6294242459206
