,years,data,hindcast
0,1982,274.72,276.2360996687609
1,1984,276.784,277.24453873702913
2,1985,270.812,273.9934804583163
3,1986,275.801,278.2510089848545
4,1988,279.107,277.47570290281124
5,1990,278.845,275.61363363568347
6,1991,276.5,276.22017116778346
7,1992,276.297,276.1686566546349
8,1996,273.074,273.41562189635374
9,1997,272.26,272.1240611389978
10,1998,277.962,277.933450360362
11,2001,275.967,275.1216944743919
12,2002,277.709,277.1677451440136
13,2003,276.099,275.9820540047119
14,2006,274.907,273.2569208381762
15,2008,279.489,276.8610445819762
16,2009,274.322,274.9407430615157
17,2010,273.085,275.87186671976957
18,2011,276.64,276.6917212214772
19,2013,275.183,274.9927843483814
20,1980,273.943,276.3700026505802
21,1981,276.288,275.38871492415217
22,1983,279.392,276.4749374696087
23,1987,271.057,273.33219876859556
24,1989,278.043,277.4359535810286
25,1993,278.069,276.66172717870995
26,1994,278.452,276.5142403518989
27,1995,277.265,278.12848464241785
28,1999,278.422,277.2950733417778
29,2000,277.795,277.13925498301603
30,2004,277.014,278.68572458684724
31,2005,278.562,278.6211966089096
32,2007,280.328,279.6148183570422
33,2012,278.003,278.7520739203468
34,2014,278.727,279.04709877853276
35,2015,277.328,277.06346986399706
36,2016,278.048,277.94020167590855
37,2017,275.05,276.67586465214
38,2018,278.531,279.56358596674073
39,2019,276.946,276.55837769775013
