,pc1
0,6.534717279445592
1,15.27875293734298
2,0.3060514622594749
3,8.248668526822263
4,-3.758862701236217
5,-2.2217932326251453
6,5.024456414697888
7,7.265230455978167
8,7.073106745770982
9,9.131417721057671
10,1.9806930692759368
11,-14.216808292344064
12,-12.035018738352699
13,-9.980854510865955
14,0.7282163444656669
15,3.46939647708626
16,-2.820464602712462
17,-13.374172025240673
18,-9.639700562406643
19,3.007241673016959
20,1.5733912763760696
21,2.988767761851615
22,3.144952290922706
23,9.170159384673813
24,-0.0313113242218892
25,3.1075501474202007
26,1.286917032106209
27,1.8600302572724843
28,-0.016975056729056675
29,-0.3870463788897674
30,-4.040563852210951
31,-5.236434720296254
32,0.5076739536828236
33,0.6612664615479656
34,-1.4624342573988536
35,-1.6293414104879038
36,-0.6997821867922721
37,-5.777817958260071
38,-7.500128787314779
39,2.4806294491273495
