,pc1
0,-4.304221432910869
1,-5.002361694225762
2,4.500642649322743
3,-14.223611283270275
4,-1.1811172986724434
5,-1.734437225116514
6,5.991773828881366
7,-5.297319645411021
8,-0.0753694820634825
9,7.267592273601488
10,2.5390654852747403
11,4.093347222916727
12,-1.1726171689576943
13,6.397850381866373
14,6.962629013853495
15,-11.537940445280645
16,2.070566118847667
17,-1.1081128727993053
18,2.6961247778405135
19,3.117795426307191
20,3.899011788928626
21,6.080315843353928
22,13.198689705460332
23,1.6044227595999085
24,-3.6477034702796995
25,3.9922317928250277
26,2.1265758666889956
27,-0.062408017841425564
28,0.8269245429612987
29,10.13838720257488
30,2.870200623422005
31,0.3407782970014942
32,-1.47501786197131
33,-1.1280182333178204
34,-3.8928364029828173
35,-6.631143988379225
36,-17.84963586734994
37,0.4506590301738389
38,-6.925820946329917
39,-3.9153311282338525
