,pc1
0,79.56808317834655
1,-123.04429101228632
2,97.88719172904676
3,54.69524836704457
4,-274.9709127544095
5,-463.67425765387515
6,-40.290809256737866
7,-110.7437038155129
8,-158.94963594567773
9,82.70062263681292
10,-7.630758075600824
11,153.0649752102442
12,-64.86705097679516
13,11.570076318225611
14,229.27670824190784
15,-94.3729775925466
16,232.45665591043743
17,-72.97673428164741
18,266.1187826449137
19,204.19163515209914
20,275.1426625121966
21,141.48399591207644
22,268.27071024064344
23,216.38263558926846
24,-136.57406856318596
25,64.20050355747392
26,-108.82042672063967
27,-169.77181130289927
28,94.27840293323804
29,242.14442129512406
30,-123.58706587713537
31,87.45047161721479
32,-26.034335788897387
33,-136.5136479077444
34,-112.85814481949208
35,205.93520138616262
36,-523.0013191637848
37,-142.69515068154902
38,-103.23458168616493
39,-12.197324909725515
