,years,data,hindcast
0,1980,288.333,288.6899887027591
1,1984,288.322,289.7928976229288
2,1987,289.333,289.7969562030506
3,1988,288.818,288.5855439397162
4,1989,290.432,290.5550644678834
5,1990,289.347,289.85073449120756
6,1991,291.061,291.10975381994683
7,1993,288.967,289.1153806804587
8,1995,292.216,290.53678506113675
9,1996,288.974,290.6469937815019
10,1997,290.031,288.6107699645058
11,1998,289.0,289.1853777290678
12,2004,289.528,290.88487370539804
13,2005,290.191,289.6027370275194
14,2008,290.638,290.24463253179994
15,2009,290.627,290.43816542046665
16,2010,291.947,291.824087864559
17,2011,288.608,288.4178051237658
18,2014,292.264,291.4335886783011
19,2018,292.908,292.22286318402814
20,1981,289.055,289.62512586032017
21,1982,291.04,291.34839959379536
22,1983,291.918,290.23728488216176
23,1985,289.643,290.26166625260953
24,1986,289.446,290.79309377505916
25,1992,290.83,290.064459389011
26,1994,293.292,291.2335486726163
27,1999,291.331,291.5577741472874
28,2000,288.202,288.96190352068885
29,2001,291.095,291.70155976784
30,2002,290.124,289.35357438843255
31,2003,291.463,291.27686525973957
32,2006,294.316,292.19329192472657
33,2007,289.656,290.8936246601851
34,2012,289.833,290.8627982058563
35,2013,291.4,292.015852196935
36,2015,290.835,290.6101376760855
37,2016,290.913,291.9364906883259
38,2017,290.707,291.1706457075775
39,2019,291.269,290.2699034307466
