,years,data,hindcast
0,1980,42.647,84.58093956512069
1,1982,59.112,47.463330804337986
2,1985,48.916,63.31901291436308
3,1987,66.991,50.1362402368225
4,1993,149.343,81.06716408110908
5,1998,154.753,131.10201877887746
6,2000,85.15,89.10647767701957
7,2001,144.184,86.2892430100151
8,2004,68.272,38.56555690406551
9,2006,31.076,41.604085517715305
10,2007,74.653,58.259704248966074
11,2008,79.746,95.23113893962059
12,2009,40.197,70.19522569014016
13,2010,93.053,86.10519310649002
14,2011,68.379,80.3065198085932
15,2012,79.252,92.22628383930027
16,2014,25.215,79.27054723633938
17,2015,98.359,106.86531244363468
18,2016,28.704,56.464093855630615
19,2019,112.171,112.0149113418384
20,1981,61.647,36.89096128578902
21,1983,117.24,110.52761769882007
22,1984,147.559,116.44689678587443
23,1986,48.164,63.46684196792235
24,1988,99.143,77.03429579470901
25,1989,52.76,66.2100805387835
26,1990,93.283,108.39467971469622
27,1991,69.854,74.75837453884269
28,1992,66.034,88.60599158679962
29,1994,147.073,127.27137989865564
30,1995,112.688,80.33177580222055
31,1996,48.278,55.60040049416439
32,1997,29.832,65.4149964821367
33,1999,83.683,54.342760062661725
34,2002,57.527,76.59057736578396
35,2003,46.909,101.81938231809907
36,2005,79.997,73.97463106147104
37,2013,81.322,68.37904319501123
38,2017,131.717,123.76792305366075
39,2018,68.288,73.1693903538982
