,pc1,target,phase_label
0,-43.584299754385356,93.396,1
1,-34.67181280237354,43.574,1
2,-0.6766426274366231,127.765,1
3,-38.52469011695518,62.145,1
4,-106.4176331962752,24.55,1
5,-60.946763742336245,62.735,1
6,-37.77656806824307,79.516,1
7,-79.63651827651474,16.128,1
8,-121.15459532805234,8.558,1
9,113.80184481270828,88.083,1
10,-2.9975087510605096,85.522,1
11,-34.81859942075599,67.263,1
12,122.30029845970316,73.574,1
13,84.76425249373656,107.224,1
14,-15.74409578767419,18.287,1
15,128.21864163056867,116.525,1
16,67.25811305855574,59.608,1
17,35.09418905380831,49.822,1
18,-47.670564837426575,71.904,1
19,73.17276473449847,56.091,1
0,23.37190097696419,58.656,2
1,-42.82987185812059,104.552,2
2,-482.20114197831816,118.281,2
3,54.36564581942879,40.212,2
4,-228.9422448200984,138.661,2
5,5.141056941593813,65.731,2
6,150.3469987928655,40.056,2
7,53.1490633971575,85.403,2
8,-237.56514348860594,129.885,2
9,63.51145782594859,91.58,2
10,257.77864574592553,47.352,2
11,188.61397969689148,53.984,2
12,54.401567151675195,98.91,2
13,85.25756972726629,90.297,2
14,-52.49123427964693,90.505,2
15,151.235561656911,107.204,2
16,-216.5594113331025,107.938,2
17,92.47014214280803,56.353,2
18,241.9012541722869,94.423,2
19,-160.95654770068563,48.71,2
