,pc1
0,-43.584299754385356
1,-34.67181280237354
2,-0.6766426274366231
3,-38.52469011695518
4,-106.4176331962752
5,-60.946763742336245
6,-37.77656806824307
7,-79.63651827651474
8,-121.15459532805234
9,113.80184481270828
10,-2.9975087510605096
11,-34.81859942075599
12,122.30029845970316
13,84.76425249373656
14,-15.74409578767419
15,128.21864163056867
16,67.25811305855574
17,35.09418905380831
18,-47.670564837426575
19,73.17276473449847
20,23.37190097696419
21,-42.82987185812059
22,-482.20114197831816
23,54.36564581942879
24,-228.9422448200984
25,5.141056941593813
26,150.3469987928655
27,53.1490633971575
28,-237.56514348860594
29,63.51145782594859
30,257.77864574592553
31,188.61397969689148
32,54.401567151675195
33,85.25756972726629
34,-52.49123427964693
35,151.235561656911
36,-216.5594113331025
37,92.47014214280803
38,241.9012541722869
39,-160.95654770068563
