,pc1
0,-69.38721643179537
1,206.39562453884866
2,68.0285785369505
3,411.48467959738815
4,-515.6600858451036
5,198.71330489483177
6,-662.8174736450738
7,-13.54462873546596
8,567.1275484877502
9,-277.5314895997672
10,-774.0776124274762
11,-33.33442513842756
12,340.715161704171
13,-306.0163400815188
14,430.1756848030652
15,277.62989168472467
16,102.86867755628052
17,32.75835442738018
18,342.8562875771133
19,-326.38797786816986
20,14.29666915324842
21,247.90082693517246
22,-431.9453194612238
23,331.48313953558375
24,-115.40444078758311
25,62.400178342921905
26,43.03058201560648
27,277.5545640702642
28,-326.79258148986276
29,307.67654061901254
30,-147.65648560535595
31,-160.0912678465665
32,135.56430785721457
33,-19.45485926340263
34,-498.3400176557849
35,171.7199917165922
36,78.26529436871027
37,-219.91642364330997
38,-140.31876918009897
39,390.0286686094175
