,years,data,hindcast
0,1981,288.252,288.3418732519803
1,1983,287.357,288.21590824001436
2,1984,286.735,288.8111238654554
3,1985,287.425,287.905708027194
4,1988,287.103,287.3009747239655
5,1989,288.678,288.6985106085775
6,1995,287.466,287.4616276820009
7,1996,286.063,287.5299979958403
8,1998,288.047,287.2933039457177
9,1999,290.397,288.381126787405
10,2000,288.952,288.2422979950942
11,2005,289.039,288.28911970698294
12,2007,287.305,287.1544363831661
13,2008,286.909,287.4696124533319
14,2010,286.854,287.0124938521487
15,2011,288.688,288.37771858121056
16,2012,287.323,288.1569465873181
17,2013,287.608,288.1144124871455
18,2016,290.729,288.02194892580627
19,2017,287.154,287.3048578996459
20,1980,288.542,288.5649219340889
21,1982,288.852,288.9705720044844
22,1986,284.947,286.0338873279155
23,1987,287.798,287.74596672765693
24,1990,286.559,287.25086915901045
25,1991,288.298,288.12411419818346
26,1992,287.579,286.4247739571955
27,1993,286.379,287.82740528681586
28,1994,286.749,288.32819535031456
29,1997,287.549,287.293220466366
30,2001,286.703,287.57292452678837
31,2002,288.122,288.21226605926694
32,2003,287.965,286.97986670672844
33,2004,288.368,286.8854424105428
34,2006,290.885,289.7573299475065
35,2009,288.244,288.19655833739483
36,2014,289.191,288.23704639199485
37,2015,286.663,287.2747350075279
38,2018,288.213,287.44681428333786
39,2019,287.939,288.4180899168795
