,pc1,target,phase_label
0,266.58699103592704,285.12,1
1,155.3696166353783,285.307,1
2,-41.33230864689642,285.412,1
3,324.89898712486234,286.484,1
4,-736.3406980613369,283.04,1
5,217.84547679609625,286.464,1
6,249.78178186433954,286.875,1
7,293.5727467004462,286.26,1
8,-438.39225873438136,285.916,1
9,-32.36717172039463,284.782,1
10,496.52450155339665,286.611,1
11,-181.86869199630095,286.399,1
12,491.23056048652614,287.857,1
13,202.71719523996126,286.328,1
14,-324.49030067044055,286.411,1
15,17.518063852891533,286.392,1
16,-951.2400538763288,283.857,1
17,-71.8431028168082,286.005,1
18,-216.4900376513438,287.239,1
19,278.31920099070834,288.522,1
0,-336.6989366812265,284.489,2
1,315.66209454061146,285.696,2
2,-287.6043755852653,283.518,2
3,-674.2613459554134,282.873,2
4,-378.8897883020348,282.721,2
5,-164.27146108370422,286.423,2
6,162.05650097909262,286.425,2
7,-264.95170532469314,282.564,2
8,314.42495221494664,287.684,2
9,-100.19885939304281,286.531,2
10,589.8660799632318,284.956,2
11,205.97806115644252,285.355,2
12,178.2515594469536,285.102,2
13,-128.33357645265323,286.977,2
14,266.8721002104063,285.875,2
15,-355.6635718419494,284.998,2
16,-264.4805797079203,283.077,2
17,258.27749322261707,284.79,2
18,458.388423351986,286.869,2
19,205.5806500041937,284.365,2
