,pc1,target,phase_label
0,177.90162488331615,273.282,1
1,-81.64565983478192,277.486,1
2,-454.83096795833075,277.972,1
3,-169.7044054289101,280.158,1
4,-39.00969763279334,278.142,1
5,281.77867172863034,272.852,1
6,607.8594492107276,274.079,1
7,-198.196534944559,277.971,1
8,-571.4523172729986,278.276,1
9,214.32318187237902,278.433,1
10,61.90166032680505,276.811,1
11,293.14010004786206,277.678,1
12,97.23537610466543,277.337,1
13,359.56306717106895,276.001,1
14,474.1105822982137,272.735,1
15,-1144.3174579617923,279.548,1
16,-166.79617521818827,278.178,1
17,174.83053737317232,279.211,1
18,-28.25643665742519,278.446,1
19,111.5665919050593,278.222,1
0,-731.3621352683505,277.407,2
1,-253.56290093691004,277.148,2
2,637.4602169559747,278.899,2
3,188.9336936441125,278.654,2
4,-529.3441095510331,277.722,2
5,563.874807170959,277.581,2
6,-444.33535923770086,277.49,2
7,-433.62023465193056,277.129,2
8,626.5561926471439,278.56,2
9,813.5227582350582,279.092,2
10,-580.0032820027942,278.332,2
11,-834.3123297510687,276.113,2
12,920.9722878083466,277.709,2
13,136.8619903604908,277.184,2
14,-32.34389073543892,280.048,2
15,-562.494604527949,275.915,2
16,-301.47229233647727,278.368,2
17,575.5706975206919,282.582,2
18,-43.04761627672384,279.479,2
19,282.1450201295531,279.253,2
