,pc1
0,177.90162488331615
1,-81.64565983478192
2,-454.83096795833075
3,-169.7044054289101
4,-39.00969763279334
5,281.77867172863034
6,607.8594492107276
7,-198.196534944559
8,-571.4523172729986
9,214.32318187237902
10,61.90166032680505
11,293.14010004786206
12,97.23537610466543
13,359.56306717106895
14,474.1105822982137
15,-1144.3174579617923
16,-166.79617521818827
17,174.83053737317232
18,-28.25643665742519
19,111.5665919050593
20,-731.3621352683505
21,-253.56290093691004
22,637.4602169559747
23,188.9336936441125
24,-529.3441095510331
25,563.874807170959
26,-444.33535923770086
27,-433.62023465193056
28,626.5561926471439
29,813.5227582350582
30,-580.0032820027942
31,-834.3123297510687
32,920.9722878083466
33,136.8619903604908
34,-32.34389073543892
35,-562.494604527949
36,-301.47229233647727
37,575.5706975206919
38,-43.04761627672384
39,282.1450201295531
