,pc1
0,287.522669783769
1,-150.21851153612462
2,-119.08463660497878
3,469.1674655640647
4,55.58967212106752
5,-82.59230577212506
6,-299.7706142638129
7,-371.012957919053
8,-83.76735066410654
9,124.74476118065132
10,-225.77318388316215
11,2.5637272561323354
12,-90.17336496911022
13,166.79730563780342
14,81.55701697785534
15,-256.806899521659
16,92.23541857421193
17,-116.50504339640958
18,166.60516902526592
19,348.9189292128342
20,152.66108081085218
21,173.29970527732723
22,394.7615108624893
23,618.43761678965
24,37.04646671065874
25,103.47933049077103
26,-397.67922711734735
27,-276.7342613376707
28,92.63424769925214
29,470.3830426810946
30,174.89559709344886
31,430.7288078837866
32,-367.4149537208489
33,105.63361318038773
34,-76.872993110874
35,191.37836302153528
36,-747.9755503130905
37,-362.8531255550074
38,-338.09681682021056
39,-377.7102903948791
