,pc1
0,-261.04913854340424
1,442.8974327703322
2,441.3580538665239
3,198.5244729751995
4,458.83317198180714
5,-70.09393653822904
6,-260.88405763778275
7,-796.5269231901971
8,-466.0078282940975
9,-101.63608038852108
10,210.56130257047414
11,73.35225526660881
12,-462.66431699031705
13,-172.4811373817074
14,353.8519301943241
15,80.63979972561714
16,-159.51756972043864
17,417.64297628886357
18,-119.77874666529407
19,192.9805773459959
20,66.21689639164208
21,127.4240149103246
22,149.01994570142057
23,90.89124844037941
24,86.1056591500605
25,-402.5576016487515
26,119.13347552088798
27,170.37621285253726
28,347.90113693209116
29,-175.01845695828047
30,172.40147684624785
31,-101.08168768492983
32,3.00197970367483
33,-14.454899657497757
34,97.24118928652538
35,-203.98299504563573
36,39.95351078305796
37,-119.40536969052451
38,-310.041941984338
39,-143.1223866554568
